District	Assembly_Id	Assembly_Name	Parliamentary_Name	Caste_Name	Caste_Population	Caste_Party_Support_Percent	Party	Caste_Percent
SIWAN	107	DARAULI	SIWAN	OBC			RJD	15
SIWAN	107	DARAULI	SIWAN	YADAV			INC	18
SIWAN	107	DARAULI	SIWAN	BRAHMIN			INC	20
SIWAN	107	DARAULI	SIWAN	MUSLIM			INC	8
SIWAN	107	DARAULI	SIWAN	DALIT			INC	20
SIWAN	107	DARAULI	SIWAN	THAKUR			INC	15
SIWAN	107	DARAULI	SIWAN	OBC			INC	15
SIWAN	107	DARAULI	SIWAN	YADAV			LJP	18
SIWAN	107	DARAULI	SIWAN	BRAHMIN			LJP	20
SIWAN	107	DARAULI	SIWAN	MUSLIM			LJP	8
SIWAN	107	DARAULI	SIWAN	DALIT			LJP	20
SIWAN	107	DARAULI	SIWAN	THAKUR			LJP	15
SIWAN	107	DARAULI	SIWAN	OBC			LJP	15
SIWAN	105	SIWAN	SIWAN	YADAV			BJP	25
SIWAN	105	SIWAN	SIWAN	MUSLIM			BJP	25
SIWAN	105	SIWAN	SIWAN	BANIYA		90	BJP	11
SIWAN	105	SIWAN	SIWAN	KOIRI/KURMI/SUNNAR		90	BJP	17
SIWAN	105	SIWAN	SIWAN	DALIT			BJP	10
SIWAN	105	SIWAN	SIWAN	BRAHMIN			BJP	5
SIWAN	105	SIWAN	SIWAN	YADAV		100	RJD	25
SIWAN	105	SIWAN	SIWAN	MUSLIM		70	RJD	25
SIWAN	105	SIWAN	SIWAN	BANIYA			RJD	11
SIWAN	105	SIWAN	SIWAN	KOIRI/KURMI/SUNNAR			RJD	17
SIWAN	105	SIWAN	SIWAN	DALIT		50	RJD	10
SIWAN	105	SIWAN	SIWAN	BRAHMIN			RJD	5
SIWAN	105	SIWAN	SIWAN	YADAV			INC	25
SIWAN	105	SIWAN	SIWAN	MUSLIM		20	INC	25
SIWAN	105	SIWAN	SIWAN	BANIYA			INC	11
SIWAN	105	SIWAN	SIWAN	KOIRI/KURMI/SUNNAR			INC	17
SIWAN	105	SIWAN	SIWAN	DALIT		20	INC	10
SIWAN	105	SIWAN	SIWAN	BRAHMIN			INC	5
SIWAN	105	SIWAN	SIWAN	YADAV			LJP	25
SIWAN	105	SIWAN	SIWAN	MUSLIM			LJP	25
SIWAN	105	SIWAN	SIWAN	BANIYA			LJP	11
SIWAN	105	SIWAN	SIWAN	KOIRI/KURMI/SUNNAR			LJP	17
SIWAN	105	SIWAN	SIWAN	DALIT		30	LJP	10
SIWAN	105	SIWAN	SIWAN	BRAHMIN			LJP	5
SIWAN	105	SIWAN	SIWAN	YADAV			OTHERS	25
SIWAN	105	SIWAN	SIWAN	MUSLIM		10	OTHERS	25
SIWAN	105	SIWAN	SIWAN	BANIYA			OTHERS	11
SIWAN	105	SIWAN	SIWAN	KOIRI/KURMI/SUNNAR			OTHERS	17
SIWAN	105	SIWAN	SIWAN	DALIT			OTHERS	10
SIWAN	105	SIWAN	SIWAN	BRAHMIN			OTHERS	5
SARAN	116	TARAIYA	MAHARAJGANJ	RAJPUT		10	RJD	20
SARAN	116	TARAIYA	MAHARAJGANJ	YADAV		90	RJD	20
SARAN	116	TARAIYA	MAHARAJGANJ	BHUMIHAR		30	RJD	10
SARAN	116	TARAIYA	MAHARAJGANJ	KUSHWAHA/KURMI		20	RJD	8
SARAN	116	TARAIYA	MAHARAJGANJ	MUSLIM		70	RJD	5
SARAN	116	TARAIYA	MAHARAJGANJ	DALIT		60	RJD	14
SARAN	116	TARAIYA	MAHARAJGANJ	OBC		35	RJD	15
SARAN	116	TARAIYA	MAHARAJGANJ	RAJPUT		80	BJP	20
SARAN	116	TARAIYA	MAHARAJGANJ	YADAV		10	BJP	20
SARAN	116	TARAIYA	MAHARAJGANJ	BHUMIHAR		50	BJP	10
SARAN	116	TARAIYA	MAHARAJGANJ	KUSHWAHA/KURMI		70	BJP	8
SARAN	116	TARAIYA	MAHARAJGANJ	MUSLIM		5	BJP	5
SARAN	116	TARAIYA	MAHARAJGANJ	DALIT		20	BJP	14
SARAN	116	TARAIYA	MAHARAJGANJ	OBC		50	BJP	15
SARAN	116	TARAIYA	MAHARAJGANJ	RAJPUT		10	INC	20
SARAN	116	TARAIYA	MAHARAJGANJ	YADAV			INC	20
SARAN	116	TARAIYA	MAHARAJGANJ	BHUMIHAR		20	INC	10
SARAN	116	TARAIYA	MAHARAJGANJ	KUSHWAHA/KURMI		10	INC	8
SARAN	116	TARAIYA	MAHARAJGANJ	MUSLIM		25	INC	5
SARAN	116	TARAIYA	MAHARAJGANJ	DALIT		20	INC	14
SARAN	116	TARAIYA	MAHARAJGANJ	OBC		15	INC	15
SARAN	115	BANIAPUR	MAHARAJGANJ	BRAHMIN		40	JD(U)+	6
SARAN	115	BANIAPUR	MAHARAJGANJ	THAKUR		60	JD(U)+	16
SARAN	115	BANIAPUR	MAHARAJGANJ	MUSLIM		10	JD(U)+	16
SARAN	115	BANIAPUR	MAHARAJGANJ	BHUMIHAR		50	JD(U)+	18
SARAN	115	BANIAPUR	MAHARAJGANJ	YADAV		10	JD(U)+	10
SARAN	115	BANIAPUR	MAHARAJGANJ	REST-OBC		60	JD(U)+	13
SARAN	115	BANIAPUR	MAHARAJGANJ	EBC		10	JD(U)+	8
SARAN	115	BANIAPUR	MAHARAJGANJ	DALI		10	JD(U)+	12
SARAN	115	BANIAPUR	MAHARAJGANJ	BRAHMIN		20	RJD	6
SARAN	115	BANIAPUR	MAHARAJGANJ	THAKUR		10	RJD	16
SARAN	115	BANIAPUR	MAHARAJGANJ	MUSLIM		50	RJD	16
SARAN	115	BANIAPUR	MAHARAJGANJ	BHUMIHAR		50	RJD	18
SARAN	115	BANIAPUR	MAHARAJGANJ	YADAV		90	RJD	10
SARAN	115	BANIAPUR	MAHARAJGANJ	REST-OBC		20	RJD	13
SARAN	115	BANIAPUR	MAHARAJGANJ	EBC		40	RJD	8
SARAN	115	BANIAPUR	MAHARAJGANJ	DALI		40	RJD	12
SARAN	115	BANIAPUR	MAHARAJGANJ	BRAHMIN		40	INC	6
SARAN	115	BANIAPUR	MAHARAJGANJ	THAKUR		30	INC	16
SARAN	115	BANIAPUR	MAHARAJGANJ	MUSLIM		40	INC	16
SARAN	115	BANIAPUR	MAHARAJGANJ	BHUMIHAR			INC	18
SARAN	115	BANIAPUR	MAHARAJGANJ	YADAV			INC	10
SARAN	115	BANIAPUR	MAHARAJGANJ	REST-OBC		20	INC	13
SARAN	115	BANIAPUR	MAHARAJGANJ	EBC		30	INC	8
SARAN	115	BANIAPUR	MAHARAJGANJ	DALI		20	INC	12
SARAN	115	BANIAPUR	MAHARAJGANJ	BRAHMIN			LJP	6
SARAN	115	BANIAPUR	MAHARAJGANJ	THAKUR			LJP	16
SARAN	115	BANIAPUR	MAHARAJGANJ	MUSLIM			LJP	16
SARAN	115	BANIAPUR	MAHARAJGANJ	BHUMIHAR			LJP	18
SARAN	115	BANIAPUR	MAHARAJGANJ	YADAV			LJP	10
SARAN	115	BANIAPUR	MAHARAJGANJ	REST-OBC			LJP	13
SARAN	115	BANIAPUR	MAHARAJGANJ	EBC		20	LJP	8
SARAN	115	BANIAPUR	MAHARAJGANJ	DALI		30	LJP	12
SARAN	114	MANJHI	MAHARAJGANJ	BRAHMIN			JD(U)+	15
SARAN	114	MANJHI	MAHARAJGANJ	THAKUR		40	JD(U)+	22
SARAN	114	MANJHI	MAHARAJGANJ	MUSLIM		10	JD(U)+	5
SARAN	114	MANJHI	MAHARAJGANJ	DALIT		10	JD(U)+	14
SARAN	114	MANJHI	MAHARAJGANJ	REST OBC		50	JD(U)+	10
SARAN	114	MANJHI	MAHARAJGANJ	YADAV		10	JD(U)+	15
SARAN	114	MANJHI	MAHARAJGANJ	BHUMIHAR		20	JD(U)+	5
SARAN	114	MANJHI	MAHARAJGANJ	BRAHMIN			RJD	15
SARAN	114	MANJHI	MAHARAJGANJ	THAKUR		40	RJD	22
SARAN	114	MANJHI	MAHARAJGANJ	MUSLIM		60	RJD	5
SARAN	114	MANJHI	MAHARAJGANJ	DALIT		50	RJD	14
SARAN	114	MANJHI	MAHARAJGANJ	REST OBC		10	RJD	10
SARAN	114	MANJHI	MAHARAJGANJ	YADAV		80	RJD	15
SARAN	114	MANJHI	MAHARAJGANJ	BHUMIHAR		40	RJD	5
SARAN	114	MANJHI	MAHARAJGANJ	BRAHMIN			INC	15
SARAN	114	MANJHI	MAHARAJGANJ	THAKUR		20	INC	22
SARAN	114	MANJHI	MAHARAJGANJ	MUSLIM		30	INC	5
SARAN	114	MANJHI	MAHARAJGANJ	DALIT		10	INC	14
SARAN	114	MANJHI	MAHARAJGANJ	REST OBC		20	INC	10
SARAN	114	MANJHI	MAHARAJGANJ	YADAV		10	INC	15
SARAN	114	MANJHI	MAHARAJGANJ	BHUMIHAR		40	INC	5
SARAN	114	MANJHI	MAHARAJGANJ	BRAHMIN			LJP	15
SARAN	114	MANJHI	MAHARAJGANJ	THAKUR			LJP	22
SARAN	114	MANJHI	MAHARAJGANJ	MUSLIM			LJP	5
SARAN	114	MANJHI	MAHARAJGANJ	DALIT		30	LJP	14
SARAN	114	MANJHI	MAHARAJGANJ	REST OBC		10	LJP	10
SARAN	114	MANJHI	MAHARAJGANJ	YADAV			LJP	15
SARAN	114	MANJHI	MAHARAJGANJ	BHUMIHAR			LJP	5
SARAN	114	MANJHI	MAHARAJGANJ	BRAHMIN			OTHERS	15
SARAN	114	MANJHI	MAHARAJGANJ	THAKUR			OTHERS	22
SARAN	114	MANJHI	MAHARAJGANJ	MUSLIM			OTHERS	5
SARAN	114	MANJHI	MAHARAJGANJ	DALIT			OTHERS	14
SARAN	114	MANJHI	MAHARAJGANJ	REST OBC			OTHERS	10
SARAN	114	MANJHI	MAHARAJGANJ	YADAV			OTHERS	15
SARAN	114	MANJHI	MAHARAJGANJ	BHUMIHAR			OTHERS	5
SARAN	121	PARSA	SARAN	YADAV	60000	10	JD(U)+	
SARAN	121	PARSA	SARAN	THAKUR	45000	60	JD(U)+	
SARAN	121	PARSA	SARAN	MUSLIM	30000	10	JD(U)+	
SARAN	121	PARSA	SARAN	DALIKT	22000	5	JD(U)+	
SARAN	121	PARSA	SARAN	YADAV	60000	80	RJD	
SARAN	121	PARSA	SARAN	THAKUR	45000	30	RJD	
SARAN	121	PARSA	SARAN	MUSLIM	30000	60	RJD	
SARAN	121	PARSA	SARAN	DALIKT	22000	40	RJD	
SARAN	121	PARSA	SARAN	YADAV	60000	10	INC	
SARAN	121	PARSA	SARAN	THAKUR	45000	10	INC	
SARAN	121	PARSA	SARAN	MUSLIM	30000	20	INC	
SARAN	121	PARSA	SARAN	DALIKT	22000	20	INC	
SARAN	121	PARSA	SARAN	YADAV	60000		LJP	
SARAN	121	PARSA	SARAN	THAKUR	45000		LJP	
SARAN	121	PARSA	SARAN	MUSLIM	30000	10	LJP	
SARAN	121	PARSA	SARAN	DALIKT	22000	35	LJP	
SARAN	113	EKMA	MAHARAJGANJ	BRAHMIN			NEW SEAT	10
SARAN	113	EKMA	MAHARAJGANJ	THAKUR			NEW SEAT	22
SARAN	113	EKMA	MAHARAJGANJ	MUSLIM			NEW SEAT	10
SARAN	113	EKMA	MAHARAJGANJ	BHUMIHAR			NEW SEAT	10
SARAN	113	EKMA	MAHARAJGANJ	KUSHWAHA			NEW SEAT	8
SARAN	113	EKMA	MAHARAJGANJ	YADAV			NEW SEAT	10
SARAN	113	EKMA	MAHARAJGANJ	DALIT 			NEW SEAT	12
SARAN	113	EKMA	MAHARAJGANJ	BRAHMIN		30	JD(U)+	10
SARAN	113	EKMA	MAHARAJGANJ	THAKUR		60	JD(U)+	22
SARAN	113	EKMA	MAHARAJGANJ	MUSLIM		10	JD(U)+	10
SARAN	113	EKMA	MAHARAJGANJ	BHUMIHAR		20	JD(U)+	10
SARAN	113	EKMA	MAHARAJGANJ	KUSHWAHA		70	JD(U)+	8
SARAN	113	EKMA	MAHARAJGANJ	YADAV		0	JD(U)+	10
SARAN	113	EKMA	MAHARAJGANJ	DALIT 		10	JD(U)+	12
SARAN	113	EKMA	MAHARAJGANJ	BRAHMIN		30	RJD	10
SARAN	113	EKMA	MAHARAJGANJ	THAKUR		20	RJD	22
SARAN	113	EKMA	MAHARAJGANJ	MUSLIM		50	RJD	10
SARAN	113	EKMA	MAHARAJGANJ	BHUMIHAR		40	RJD	10
SARAN	113	EKMA	MAHARAJGANJ	KUSHWAHA		30	RJD	8
SARAN	113	EKMA	MAHARAJGANJ	YADAV		90	RJD	10
SARAN	113	EKMA	MAHARAJGANJ	DALIT 		30	RJD	12
SARAN	113	EKMA	MAHARAJGANJ	BRAHMIN		40	INC	10
SARAN	113	EKMA	MAHARAJGANJ	THAKUR		10	INC	22
SARAN	113	EKMA	MAHARAJGANJ	MUSLIM		40	INC	10
SARAN	113	EKMA	MAHARAJGANJ	BHUMIHAR		40	INC	10
SARAN	113	EKMA	MAHARAJGANJ	KUSHWAHA			INC	8
SARAN	113	EKMA	MAHARAJGANJ	YADAV		10	INC	10
SARAN	113	EKMA	MAHARAJGANJ	DALIT 		10	INC	12
SARAN	113	EKMA	MAHARAJGANJ	BRAHMIN			LJP	10
SARAN	113	EKMA	MAHARAJGANJ	THAKUR		10	LJP	22
SARAN	113	EKMA	MAHARAJGANJ	MUSLIM			LJP	10
SARAN	113	EKMA	MAHARAJGANJ	BHUMIHAR			LJP	10
SARAN	113	EKMA	MAHARAJGANJ	KUSHWAHA			LJP	8
SARAN	113	EKMA	MAHARAJGANJ	YADAV			LJP	10
SARAN	113	EKMA	MAHARAJGANJ	DALIT 		60	LJP	12
SARAN	119	GARKHA	SARAN	DALIT		10	BJP	20
SARAN	119	GARKHA	SARAN	YADAV		0	BJP	23
SARAN	119	GARKHA	SARAN	THAKUR		60	BJP	24
SARAN	119	GARKHA	SARAN	AWADHIYA		70	BJP	18
SARAN	119	GARKHA	SARAN	MUSLIM		0	BJP	8
SARAN	119	GARKHA	SARAN	OBC		50	BJP	5
SARAN	119	GARKHA	SARAN	DALIT		20	RJD	20
SARAN	119	GARKHA	SARAN	YADAV		70	RJD	23
SARAN	119	GARKHA	SARAN	THAKUR		10	RJD	24
SARAN	119	GARKHA	SARAN	AWADHIYA		20	RJD	18
SARAN	119	GARKHA	SARAN	MUSLIM		50	RJD	8
SARAN	119	GARKHA	SARAN	OBC		10	RJD	5
SARAN	119	GARKHA	SARAN	DALIT		50	INC	20
SARAN	119	GARKHA	SARAN	YADAV		30	INC	23
SARAN	119	GARKHA	SARAN	THAKUR		20	INC	24
SARAN	119	GARKHA	SARAN	AWADHIYA		10	INC	18
SARAN	119	GARKHA	SARAN	MUSLIM		50	INC	8
SARAN	119	GARKHA	SARAN	OBC		40	INC	5
SARAN	119	GARKHA	SARAN	DALIT		20	LJP	20
SARAN	119	GARKHA	SARAN	YADAV			LJP	23
SARAN	119	GARKHA	SARAN	THAKUR		10	LJP	24
SARAN	119	GARKHA	SARAN	AWADHIYA			LJP	18
SARAN	119	GARKHA	SARAN	MUSLIM			LJP	8
SARAN	119	GARKHA	SARAN	OBC			LJP	5
SARAN	119	GARKHA	SARAN	DALIT			OTHERS	20
SARAN	119	GARKHA	SARAN	YADAV			OTHERS	23
SARAN	119	GARKHA	SARAN	THAKUR			OTHERS	24
SARAN	119	GARKHA	SARAN	AWADHIYA			OTHERS	18
SARAN	119	GARKHA	SARAN	MUSLIM			OTHERS	8
SARAN	119	GARKHA	SARAN	OBC			OTHERS	5
SARAN	118	CHAPRA	SARAN	THAKUR			BJP	22
SARAN	118	CHAPRA	SARAN	YADAV			BJP	20
SARAN	118	CHAPRA	SARAN	MUSLIM			BJP	12
SARAN	118	CHAPRA	SARAN	OBC			BJP	22
SARAN	118	CHAPRA	SARAN	DALIT			BJP	12
SARAN	118	CHAPRA	SARAN	THAKUR			RJD	22
SARAN	118	CHAPRA	SARAN	YADAV			RJD	20
SARAN	118	CHAPRA	SARAN	MUSLIM			RJD	12
SARAN	118	CHAPRA	SARAN	OBC			RJD	22
SARAN	118	CHAPRA	SARAN	DALIT			RJD	12
SARAN	118	CHAPRA	SARAN	THAKUR			INC	22
SARAN	118	CHAPRA	SARAN	YADAV			INC	20
SARAN	118	CHAPRA	SARAN	MUSLIM			INC	12
SARAN	118	CHAPRA	SARAN	OBC			INC	22
SARAN	118	CHAPRA	SARAN	DALIT			INC	12
SARAN	118	CHAPRA	SARAN	THAKUR			LJP	22
SARAN	118	CHAPRA	SARAN	YADAV			LJP	20
SARAN	118	CHAPRA	SARAN	MUSLIM			LJP	12
SARAN	118	CHAPRA	SARAN	OBC			LJP	22
SARAN	118	CHAPRA	SARAN	DALIT			LJP	12
SARAN	118	CHAPRA	SARAN	THAKUR			OTHERS	22
SARAN	118	CHAPRA	SARAN	YADAV			OTHERS	20
SARAN	118	CHAPRA	SARAN	MUSLIM			OTHERS	12
SARAN	118	CHAPRA	SARAN	OBC			OTHERS	22
SARAN	118	CHAPRA	SARAN	DALIT			OTHERS	12
DARBHANGA	78	KUSHESHWAR ASTHAN	SAMASTIPUR	PASWAN	50000	10	INC	30
DARBHANGA	78	KUSHESHWAR ASTHAN	SAMASTIPUR	HARIJAN	3000	60	INC	20
DARBHANGA	78	KUSHESHWAR ASTHAN	SAMASTIPUR	MUSLIM	20000	60	INC	15
DARBHANGA	78	KUSHESHWAR ASTHAN	SAMASTIPUR	BHAHMAN	20000	20	INC	15
DARBHANGA	78	KUSHESHWAR ASTHAN	SAMASTIPUR	PASWAN	50000	30	JD(U)+	30
DARBHANGA	78	KUSHESHWAR ASTHAN	SAMASTIPUR	HARIJAN	3000	10	JD(U)+	20
DARBHANGA	78	KUSHESHWAR ASTHAN	SAMASTIPUR	MUSLIM	20000	10	JD(U)+	15
DARBHANGA	78	KUSHESHWAR ASTHAN	SAMASTIPUR	BHAHMAN	20000	70	JD(U)+	15
DARBHANGA	78	KUSHESHWAR ASTHAN	SAMASTIPUR	PASWAN	50000	50	RJD	30
DARBHANGA	78	KUSHESHWAR ASTHAN	SAMASTIPUR	HARIJAN	3000	20	RJD	20
DARBHANGA	78	KUSHESHWAR ASTHAN	SAMASTIPUR	MUSLIM	20000	30	RJD	15
DARBHANGA	78	KUSHESHWAR ASTHAN	SAMASTIPUR	BHAHMAN	20000	10	RJD	15
DARBHANGA	79	GAURA BAURAM	DARBHANGA	MUSLIMS	40000	80	LJP	25
DARBHANGA	79	GAURA BAURAM	DARBHANGA	BRAHMAN	45000	40	LJP	50
DARBHANGA	79	GAURA BAURAM	DARBHANGA	SAHANIS	15000	20	LJP	15
DARBHANGA	79	GAURA BAURAM	DARBHANGA	MUSLIMS	40000	10	JD(U)+	25
DARBHANGA	79	GAURA BAURAM	DARBHANGA	BRAHMAN	45000	40	JD(U)+	50
DARBHANGA	79	GAURA BAURAM	DARBHANGA	SAHANIS	15000	40	JD(U)+	15
DARBHANGA	79	GAURA BAURAM	DARBHANGA	MUSLIMS	40000	10	INC	25
DARBHANGA	79	GAURA BAURAM	DARBHANGA	BRAHMAN	45000	20	INC	50
DARBHANGA	79	GAURA BAURAM	DARBHANGA	SAHANIS	15000	30	INC	15
DARBHANGA	80	BENIPUR	DARBHANGA	BRAHMIN	50000	30	RJD	28
DARBHANGA	80	BENIPUR	DARBHANGA	MUSLIM	25000	10	RJD	18
DARBHANGA	80	BENIPUR	DARBHANGA	KURMI/KOIRIS	22000	30	RJD	14
DARBHANGA	80	BENIPUR	DARBHANGA	YADAV	10000	50	RJD	8
DARBHANGA	80	BENIPUR	DARBHANGA	BRAHMIN	50000	50	JD(U)+	28
DARBHANGA	80	BENIPUR	DARBHANGA	MUSLIM	25000	0	JD(U)+	18
DARBHANGA	80	BENIPUR	DARBHANGA	KURMI/KOIRIS	22000	40	JD(U)+	14
DARBHANGA	80	BENIPUR	DARBHANGA	YADAV	10000	20	JD(U)+	8
DARBHANGA	80	BENIPUR	DARBHANGA	BRAHMIN	50000	30	INC	28
DARBHANGA	80	BENIPUR	DARBHANGA	MUSLIM	25000	10	INC	18
DARBHANGA	80	BENIPUR	DARBHANGA	KURMI/KOIRIS	22000	30	INC	14
DARBHANGA	80	BENIPUR	DARBHANGA	YADAV	10000	30	INC	8
DARBHANGA	81	ALINAGAR	DARBHANGA	MUSLIM	35000	80	LJP	30
DARBHANGA	81	ALINAGAR	DARBHANGA	YADAV	35000	60	LJP	30
DARBHANGA	81	ALINAGAR	DARBHANGA	OBC	30000	20	LJP	25
DARBHANGA	81	ALINAGAR	DARBHANGA	BRAHMAN	25000	20	LJP	15
DARBHANGA	81	ALINAGAR	DARBHANGA	MUSLIM	35000	0	JD(U)+	30
DARBHANGA	81	ALINAGAR	DARBHANGA	YADAV	35000	20	JD(U)+	30
DARBHANGA	81	ALINAGAR	DARBHANGA	OBC	30000	60	JD(U)+	25
DARBHANGA	81	ALINAGAR	DARBHANGA	BRAHMAN	25000	60	JD(U)+	15
DARBHANGA	81	ALINAGAR	DARBHANGA	MUSLIM	35000	20	INC	30
DARBHANGA	81	ALINAGAR	DARBHANGA	YADAV	35000	20	INC	30
DARBHANGA	81	ALINAGAR	DARBHANGA	OBC	30000	20	INC	25
DARBHANGA	81	ALINAGAR	DARBHANGA	BRAHMAN	25000	20	INC	15
DARBHANGA	82	DARBHANGA RURAL	DARBHANGA	YADAV	32000	40	RJD	15
DARBHANGA	82	DARBHANGA RURAL	DARBHANGA	BRAHMAN	30000	10	RJD	15
DARBHANGA	82	DARBHANGA RURAL	DARBHANGA	MUSLIMS	22000	70	RJD	10
DARBHANGA	82	DARBHANGA RURAL	DARBHANGA	HARIJANS	36000	10	RJD	20
DARBHANGA	82	DARBHANGA RURAL	DARBHANGA	YADAV	32000	30	JD(U)+	15
DARBHANGA	82	DARBHANGA RURAL	DARBHANGA	BRAHMAN	30000	70	JD(U)+	15
DARBHANGA	82	DARBHANGA RURAL	DARBHANGA	MUSLIMS	22000	10	JD(U)+	10
DARBHANGA	82	DARBHANGA RURAL	DARBHANGA	HARIJANS	36000	80	JD(U)+	20
DARBHANGA	82	DARBHANGA RURAL	DARBHANGA	YADAV	32000	20	INC	15
DARBHANGA	82	DARBHANGA RURAL	DARBHANGA	BRAHMAN	30000	15	INC	15
DARBHANGA	82	DARBHANGA RURAL	DARBHANGA	MUSLIMS	22000	20	INC	10
DARBHANGA	82	DARBHANGA RURAL	DARBHANGA	HARIJANS	36000	10	INC	20
DARBHANGA	83	DARBHANGA	DARBHANGA	MUSLIM	42000	20	BJP	30
DARBHANGA	83	DARBHANGA	DARBHANGA	OBC	50000	70	BJP	35
DARBHANGA	83	DARBHANGA	DARBHANGA	BRAHMAN	22000	60	BJP	25
DARBHANGA	83	DARBHANGA	DARBHANGA	KURMI/KOIRIS	5000	30	BJP	3
DARBHANGA	83	DARBHANGA	DARBHANGA	MUSLIM	42000	40	RJD	30
DARBHANGA	83	DARBHANGA	DARBHANGA	OBC	50000	10	RJD	35
DARBHANGA	83	DARBHANGA	DARBHANGA	BRAHMAN	22000	10	RJD	25
DARBHANGA	83	DARBHANGA	DARBHANGA	KURMI/KOIRIS	5000	20	RJD	3
DARBHANGA	83	DARBHANGA	DARBHANGA	MUSLIM	42000	40	INC	30
DARBHANGA	83	DARBHANGA	DARBHANGA	OBC	50000	20	INC	35
DARBHANGA	83	DARBHANGA	DARBHANGA	BRAHMAN	22000	25	INC	25
DARBHANGA	83	DARBHANGA	DARBHANGA	KURMI/KOIRIS	5000	35	INC	3
DARBHANGA	84	HAYAGHAT	SAMASTIPUR	OBC	45000	10	RJD	30
DARBHANGA	84	HAYAGHAT	SAMASTIPUR	MUSLIM	38000	30	RJD	25
DARBHANGA	84	HAYAGHAT	SAMASTIPUR	BRAHMAN	30000	10	RJD	23
DARBHANGA	84	HAYAGHAT	SAMASTIPUR	YADAV	32000	40	RJD	21
DARBHANGA	84	HAYAGHAT	SAMASTIPUR	OBC	45000	70	JD(U)+	30
DARBHANGA	84	HAYAGHAT	SAMASTIPUR	MUSLIM	38000	20	JD(U)+	25
DARBHANGA	84	HAYAGHAT	SAMASTIPUR	BRAHMAN	30000	60	JD(U)+	23
DARBHANGA	84	HAYAGHAT	SAMASTIPUR	YADAV	32000	50	JD(U)+	21
DARBHANGA	84	HAYAGHAT	SAMASTIPUR	OBC	45000	15	CPI	30
DARBHANGA	84	HAYAGHAT	SAMASTIPUR	MUSLIM	38000	40	CPI	25
DARBHANGA	84	HAYAGHAT	SAMASTIPUR	BRAHMAN	30000	20	CPI	23
DARBHANGA	84	HAYAGHAT	SAMASTIPUR	YADAV	32000	10	CPI	21
DARBHANGA	85	BAHADURPUR	DARBHANGA	HARIJANS	50000		NEW SEAT	30
DARBHANGA	85	BAHADURPUR	DARBHANGA	BRAHMANS	30000		NEW SEAT	21
DARBHANGA	85	BAHADURPUR	DARBHANGA	BANIYA	20000		NEW SEAT	15
DARBHANGA	85	BAHADURPUR	DARBHANGA	YADAV	10000		NEW SEAT	5
DARBHANGA	85	BAHADURPUR	DARBHANGA	MUSLIMS	10000		NEW SEAT	5
DARBHANGA	85	BAHADURPUR	DARBHANGA	HARIJANS	50000	60	JD(U)+	30
DARBHANGA	85	BAHADURPUR	DARBHANGA	BRAHMANS	30000	70	JD(U)+	21
DARBHANGA	85	BAHADURPUR	DARBHANGA	BANIYA	20000	45	JD(U)+	15
DARBHANGA	85	BAHADURPUR	DARBHANGA	YADAV	10000	20	JD(U)+	5
DARBHANGA	85	BAHADURPUR	DARBHANGA	MUSLIMS	10000	10	JD(U)+	5
DARBHANGA	85	BAHADURPUR	DARBHANGA	HARIJANS	50000	10	RJD	30
DARBHANGA	85	BAHADURPUR	DARBHANGA	BRAHMANS	30000	10	RJD	21
DARBHANGA	85	BAHADURPUR	DARBHANGA	BANIYA	20000	30	RJD	15
DARBHANGA	85	BAHADURPUR	DARBHANGA	YADAV	10000	55	RJD	5
DARBHANGA	85	BAHADURPUR	DARBHANGA	MUSLIMS	10000	70	RJD	5
DARBHANGA	85	BAHADURPUR	DARBHANGA	HARIJANS	50000	20	INC	30
DARBHANGA	85	BAHADURPUR	DARBHANGA	BRAHMANS	30000	15	INC	21
DARBHANGA	85	BAHADURPUR	DARBHANGA	BANIYA	20000	15	INC	15
DARBHANGA	85	BAHADURPUR	DARBHANGA	YADAV	10000	25	INC	5
DARBHANGA	85	BAHADURPUR	DARBHANGA	MUSLIMS	10000	15	INC	5
DARBHANGA	85	BAHADURPUR	DARBHANGA	HARIJANS	50000		LJP	30
DARBHANGA	85	BAHADURPUR	DARBHANGA	BRAHMANS	30000		LJP	21
DARBHANGA	85	BAHADURPUR	DARBHANGA	BANIYA	20000		LJP	15
DARBHANGA	85	BAHADURPUR	DARBHANGA	YADAV	10000		LJP	5
DARBHANGA	85	BAHADURPUR	DARBHANGA	MUSLIMS	10000		LJP	5
DARBHANGA	86	KEOTI	MADHUBANI	BRAHMIN	35000	70	BJP	30
DARBHANGA	86	KEOTI	MADHUBANI	MUSLIM	40000	20	BJP	25
DARBHANGA	86	KEOTI	MADHUBANI	YADAV	30000	60	BJP	20
DARBHANGA	86	KEOTI	MADHUBANI	OBC	25000	70	BJP	15
DARBHANGA	86	KEOTI	MADHUBANI	BRAHMIN	35000	10	RJD	30
DARBHANGA	86	KEOTI	MADHUBANI	MUSLIM	40000	60	RJD	25
DARBHANGA	86	KEOTI	MADHUBANI	YADAV	30000	25	RJD	20
DARBHANGA	86	KEOTI	MADHUBANI	OBC	25000	15	RJD	15
DARBHANGA	86	KEOTI	MADHUBANI	BRAHMIN	35000	20	INC	30
DARBHANGA	86	KEOTI	MADHUBANI	MUSLIM	40000	10	INC	25
DARBHANGA	86	KEOTI	MADHUBANI	YADAV	30000	20	INC	20
