Assembly_Id	District	Assembly_Name	Parliamentary_Name	Party	PARTY_PARAMETER	PARTY_PARAMETER_SCORE
113	#REF!	EKMA	MAHARAJGANJ	LJP	BOOTH MANAGEMENT OF PARTY	4
119	#REF!	GARKHA	SARAN	BJP	PARTY ORGANISATION	7
119	#REF!	GARKHA	SARAN	BJP	LOCAL LEADERS UNITY/COORDINATION	4
119	#REF!	GARKHA	SARAN	BJP	BOOTH MANAGEMENT OF PARTY	5
119	#REF!	GARKHA	SARAN	INC	PARTY ORGANISATION	8
119	#REF!	GARKHA	SARAN	INC	LOCAL LEADERS UNITY/COORDINATION	8
119	#REF!	GARKHA	SARAN	INC	BOOTH MANAGEMENT OF PARTY	8
119	#REF!	GARKHA	SARAN	RJD	PARTY ORGANISATION	5
119	#REF!	GARKHA	SARAN	RJD	LOCAL LEADERS UNITY/COORDINATION	5
119	#REF!	GARKHA	SARAN	RJD	BOOTH MANAGEMENT OF PARTY	4
118	#REF!	CHAPRA	SARAN	JD(U)	PARTY ORGANISATION	6
118	#REF!	CHAPRA	SARAN	JD(U)	LOCAL LEADERS UNITY/COORDINATION	6
118	#REF!	CHAPRA	SARAN	JD(U)	BOOTH MANAGEMENT OF PARTY	6
118	#REF!	CHAPRA	SARAN	RJD	PARTY ORGANISATION	8
118	#REF!	CHAPRA	SARAN	RJD	LOCAL LEADERS UNITY/COORDINATION	8
118	#REF!	CHAPRA	SARAN	RJD	BOOTH MANAGEMENT OF PARTY	8
118	#REF!	CHAPRA	SARAN	BJP	PARTY ORGANISATION	9
118	#REF!	CHAPRA	SARAN	BJP	LOCAL LEADERS UNITY/COORDINATION	9
118	#REF!	CHAPRA	SARAN	BJP	BOOTH MANAGEMENT OF PARTY	9
118	#REF!	CHAPRA	SARAN	INC	PARTY ORGANISATION	5
118	#REF!	CHAPRA	SARAN	INC	LOCAL LEADERS UNITY/COORDINATION	5
118	#REF!	CHAPRA	SARAN	INC	BOOTH MANAGEMENT OF PARTY	5
78	#REF!	KUSHESHWAR ASTHAN	SAMASTIPUR	INC	PARTY ORGANISATION	8
78	#REF!	KUSHESHWAR ASTHAN	SAMASTIPUR	INC	LOCAL LEADERS UNITY/COORDINATION	7
78	#REF!	KUSHESHWAR ASTHAN	SAMASTIPUR	INC	BOOTH MANAGEMENT OF PARTY	8
78	#REF!	KUSHESHWAR ASTHAN	SAMASTIPUR	JD(U)	PARTY ORGANISATION	7
78	#REF!	KUSHESHWAR ASTHAN	SAMASTIPUR	JD(U)	LOCAL LEADERS UNITY/COORDINATION	5
78	#REF!	KUSHESHWAR ASTHAN	SAMASTIPUR	JD(U)	BOOTH MANAGEMENT OF PARTY	5
78	#REF!	KUSHESHWAR ASTHAN	SAMASTIPUR	RJD	PARTY ORGANISATION	6
78	#REF!	KUSHESHWAR ASTHAN	SAMASTIPUR	RJD	LOCAL LEADERS UNITY/COORDINATION	5
78	#REF!	KUSHESHWAR ASTHAN	SAMASTIPUR	RJD	BOOTH MANAGEMENT OF PARTY	4
79	#REF!	GAURA BAURAM	DARBHANGA	LJP	PARTY ORGANISATION	8
79	#REF!	GAURA BAURAM	DARBHANGA	LJP	LOCAL LEADERS UNITY/COORDINATION	8
79	#REF!	GAURA BAURAM	DARBHANGA	LJP	BOOTH MANAGEMENT OF PARTY	8
79	#REF!	GAURA BAURAM	DARBHANGA	JD(U)	PARTY ORGANISATION	6
79	#REF!	GAURA BAURAM	DARBHANGA	JD(U)	LOCAL LEADERS UNITY/COORDINATION	5
79	#REF!	GAURA BAURAM	DARBHANGA	JD(U)	BOOTH MANAGEMENT OF PARTY	5
79	#REF!	GAURA BAURAM	DARBHANGA	INC	PARTY ORGANISATION	5
79	#REF!	GAURA BAURAM	DARBHANGA	INC	LOCAL LEADERS UNITY/COORDINATION	5
79	#REF!	GAURA BAURAM	DARBHANGA	INC	BOOTH MANAGEMENT OF PARTY	5
80	#REF!	BENIPUR	DARBHANGA	RJD	PARTY ORGANISATION	9
80	#REF!	BENIPUR	DARBHANGA	RJD	LOCAL LEADERS UNITY/COORDINATION	9
80	#REF!	BENIPUR	DARBHANGA	RJD	BOOTH MANAGEMENT OF PARTY	8
80	#REF!	BENIPUR	DARBHANGA	JD(U)	PARTY ORGANISATION	8
80	#REF!	BENIPUR	DARBHANGA	JD(U)	LOCAL LEADERS UNITY/COORDINATION	3
80	#REF!	BENIPUR	DARBHANGA	JD(U)	BOOTH MANAGEMENT OF PARTY	8
80	#REF!	BENIPUR	DARBHANGA	INC	PARTY ORGANISATION	3
80	#REF!	BENIPUR	DARBHANGA	INC	LOCAL LEADERS UNITY/COORDINATION	4
80	#REF!	BENIPUR	DARBHANGA	INC	BOOTH MANAGEMENT OF PARTY	3
81	#REF!	ALINAGAR	DARBHANGA	LJP	PARTY ORGANISATION	8
81	#REF!	ALINAGAR	DARBHANGA	LJP	LOCAL LEADERS UNITY/COORDINATION	8
81	#REF!	ALINAGAR	DARBHANGA	LJP	BOOTH MANAGEMENT OF PARTY	8
81	#REF!	ALINAGAR	DARBHANGA	INC	PARTY ORGANISATION	5
81	#REF!	ALINAGAR	DARBHANGA	INC	LOCAL LEADERS UNITY/COORDINATION	5
81	#REF!	ALINAGAR	DARBHANGA	INC	BOOTH MANAGEMENT OF PARTY	5
82	#REF!	DARBHANGA RURAL	DARBHANGA	RJD	PARTY ORGANISATION	7
82	#REF!	DARBHANGA RURAL	DARBHANGA	RJD	LOCAL LEADERS UNITY/COORDINATION	7
82	#REF!	DARBHANGA RURAL	DARBHANGA	RJD	BOOTH MANAGEMENT OF PARTY	7
82	#REF!	DARBHANGA RURAL	DARBHANGA	BJP	PARTY ORGANISATION	7
82	#REF!	DARBHANGA RURAL	DARBHANGA	BJP	LOCAL LEADERS UNITY/COORDINATION	5
82	#REF!	DARBHANGA RURAL	DARBHANGA	BJP	BOOTH MANAGEMENT OF PARTY	8
82	#REF!	DARBHANGA RURAL	DARBHANGA	INC	PARTY ORGANISATION	5
82	#REF!	DARBHANGA RURAL	DARBHANGA	INC	LOCAL LEADERS UNITY/COORDINATION	4
82	#REF!	DARBHANGA RURAL	DARBHANGA	INC	BOOTH MANAGEMENT OF PARTY	4
83	#REF!	DARBHANGA	DARBHANGA	BJP	PARTY ORGANISATION	7
83	#REF!	DARBHANGA	DARBHANGA	BJP	LOCAL LEADERS UNITY/COORDINATION	8
83	#REF!	DARBHANGA	DARBHANGA	BJP	BOOTH MANAGEMENT OF PARTY	8
83	#REF!	DARBHANGA	DARBHANGA	RJD	PARTY ORGANISATION	7
83	#REF!	DARBHANGA	DARBHANGA	RJD	LOCAL LEADERS UNITY/COORDINATION	7
83	#REF!	DARBHANGA	DARBHANGA	RJD	BOOTH MANAGEMENT OF PARTY	7
83	#REF!	DARBHANGA	DARBHANGA	INC	PARTY ORGANISATION	6
83	#REF!	DARBHANGA	DARBHANGA	INC	LOCAL LEADERS UNITY/COORDINATION	7
83	#REF!	DARBHANGA	DARBHANGA	INC	BOOTH MANAGEMENT OF PARTY	6
84	#REF!	HAYAGHAT	SAMASTIPUR	RJD	PARTY ORGANISATION	7
84	#REF!	HAYAGHAT	SAMASTIPUR	RJD	LOCAL LEADERS UNITY/COORDINATION	7
84	#REF!	HAYAGHAT	SAMASTIPUR	RJD	BOOTH MANAGEMENT OF PARTY	7
84	#REF!	HAYAGHAT	SAMASTIPUR	JD(U)	PARTY ORGANISATION	8
84	#REF!	HAYAGHAT	SAMASTIPUR	JD(U)	LOCAL LEADERS UNITY/COORDINATION	7
84	#REF!	HAYAGHAT	SAMASTIPUR	JD(U)	BOOTH MANAGEMENT OF PARTY	8
84	#REF!	HAYAGHAT	SAMASTIPUR	CPI	PARTY ORGANISATION	3
84	#REF!	HAYAGHAT	SAMASTIPUR	CPI	LOCAL LEADERS UNITY/COORDINATION	4
84	#REF!	HAYAGHAT	SAMASTIPUR	CPI	BOOTH MANAGEMENT OF PARTY	3
85	#REF!	BAHADURPUR	DARBHANGA	NEW SEAT	PARTY ORGANISATION	
85	#REF!	BAHADURPUR	DARBHANGA	NEW SEAT	LOCAL LEADERS UNITY/COORDINATION	
85	#REF!	BAHADURPUR	DARBHANGA	NEW SEAT	BOOTH MANAGEMENT OF PARTY	
85	#REF!	BAHADURPUR	DARBHANGA	JD(U)	PARTY ORGANISATION	8
85	#REF!	BAHADURPUR	DARBHANGA	JD(U)	LOCAL LEADERS UNITY/COORDINATION	7
85	#REF!	BAHADURPUR	DARBHANGA	JD(U)	BOOTH MANAGEMENT OF PARTY	7
85	#REF!	BAHADURPUR	DARBHANGA	RJD	PARTY ORGANISATION	8
85	#REF!	BAHADURPUR	DARBHANGA	RJD	LOCAL LEADERS UNITY/COORDINATION	8
85	#REF!	BAHADURPUR	DARBHANGA	RJD	BOOTH MANAGEMENT OF PARTY	8
85	#REF!	BAHADURPUR	DARBHANGA	INC	PARTY ORGANISATION	5
85	#REF!	BAHADURPUR	DARBHANGA	INC	LOCAL LEADERS UNITY/COORDINATION	5
85	#REF!	BAHADURPUR	DARBHANGA	INC	BOOTH MANAGEMENT OF PARTY	6
86	#REF!	KEOTI	MADHUBANI	BJP	PARTY ORGANISATION	7
86	#REF!	KEOTI	MADHUBANI	BJP	LOCAL LEADERS UNITY/COORDINATION	8
86	#REF!	KEOTI	MADHUBANI	BJP	BOOTH MANAGEMENT OF PARTY	8
86	#REF!	KEOTI	MADHUBANI	RJD	PARTY ORGANISATION	6
86	#REF!	KEOTI	MADHUBANI	RJD	LOCAL LEADERS UNITY/COORDINATION	5
86	#REF!	KEOTI	MADHUBANI	RJD	BOOTH MANAGEMENT OF PARTY	6
86	#REF!	KEOTI	MADHUBANI	INC	PARTY ORGANISATION	7
86	#REF!	KEOTI	MADHUBANI	INC	LOCAL LEADERS UNITY/COORDINATION	7
86	#REF!	KEOTI	MADHUBANI	INC	BOOTH MANAGEMENT OF PARTY	7
87	#REF!	JALE	MADHUBANI	RJD	PARTY ORGANISATION	7
87	#REF!	JALE	MADHUBANI	RJD	LOCAL LEADERS UNITY/COORDINATION	6
87	#REF!	JALE	MADHUBANI	RJD	BOOTH MANAGEMENT OF PARTY	6
87	#REF!	JALE	MADHUBANI	BJP	PARTY ORGANISATION	8
87	#REF!	JALE	MADHUBANI	BJP	LOCAL LEADERS UNITY/COORDINATION	8
87	#REF!	JALE	MADHUBANI	BJP	BOOTH MANAGEMENT OF PARTY	8
31	#REF!	HARLAKHI	MADHUBANI	CPI	PARTY ORGANISATION	8
31	#REF!	HARLAKHI	MADHUBANI	CPI	LOCAL LEADERS UNITY/COORDINATION	7
31	#REF!	HARLAKHI	MADHUBANI	CPI	BOOTH MANAGEMENT OF PARTY	7
31	#REF!	HARLAKHI	MADHUBANI	JD(U)	PARTY ORGANISATION	8
31	#REF!	HARLAKHI	MADHUBANI	JD(U)	LOCAL LEADERS UNITY/COORDINATION	8
31	#REF!	HARLAKHI	MADHUBANI	JD(U)	BOOTH MANAGEMENT OF PARTY	7
31	#REF!	HARLAKHI	MADHUBANI	RJD	PARTY ORGANISATION	7
31	#REF!	HARLAKHI	MADHUBANI	RJD	LOCAL LEADERS UNITY/COORDINATION	5
31	#REF!	HARLAKHI	MADHUBANI	RJD	BOOTH MANAGEMENT OF PARTY	5
31	#REF!	HARLAKHI	MADHUBANI	INC	PARTY ORGANISATION	5
31	#REF!	HARLAKHI	MADHUBANI	INC	LOCAL LEADERS UNITY/COORDINATION	4
31	#REF!	HARLAKHI	MADHUBANI	INC	BOOTH MANAGEMENT OF PARTY	5
32	#REF!	BENIPATTI	MADHUBANI	JD(U)	PARTY ORGANISATION	7
32	#REF!	BENIPATTI	MADHUBANI	JD(U)	LOCAL LEADERS UNITY/COORDINATION	7
32	#REF!	BENIPATTI	MADHUBANI	JD(U)	BOOTH MANAGEMENT OF PARTY	7
32	#REF!	BENIPATTI	MADHUBANI	RJD	PARTY ORGANISATION	5
32	#REF!	BENIPATTI	MADHUBANI	RJD	LOCAL LEADERS UNITY/COORDINATION	5
32	#REF!	BENIPATTI	MADHUBANI	RJD	BOOTH MANAGEMENT OF PARTY	5
32	#REF!	BENIPATTI	MADHUBANI	INC	PARTY ORGANISATION	5
32	#REF!	BENIPATTI	MADHUBANI	INC	LOCAL LEADERS UNITY/COORDINATION	5
32	#REF!	BENIPATTI	MADHUBANI	INC	BOOTH MANAGEMENT OF PARTY	5
32	#REF!	BENIPATTI	MADHUBANI	CPI	PARTY ORGANISATION	6
32	#REF!	BENIPATTI	MADHUBANI	CPI	LOCAL LEADERS UNITY/COORDINATION	5
32	#REF!	BENIPATTI	MADHUBANI	CPI	BOOTH MANAGEMENT OF PARTY	6
33	#REF!	KHAJAULI	JHANJHARPUR	BJP	PARTY ORGANISATION	8
33	#REF!	KHAJAULI	JHANJHARPUR	BJP	LOCAL LEADERS UNITY/COORDINATION	8
33	#REF!	KHAJAULI	JHANJHARPUR	BJP	BOOTH MANAGEMENT OF PARTY	8
33	#REF!	KHAJAULI	JHANJHARPUR	RJD	PARTY ORGANISATION	5
33	#REF!	KHAJAULI	JHANJHARPUR	RJD	LOCAL LEADERS UNITY/COORDINATION	4
33	#REF!	KHAJAULI	JHANJHARPUR	RJD	BOOTH MANAGEMENT OF PARTY	5
33	#REF!	KHAJAULI	JHANJHARPUR	LJP	PARTY ORGANISATION	6
33	#REF!	KHAJAULI	JHANJHARPUR	LJP	LOCAL LEADERS UNITY/COORDINATION	4
33	#REF!	KHAJAULI	JHANJHARPUR	LJP	BOOTH MANAGEMENT OF PARTY	5
33	#REF!	KHAJAULI	JHANJHARPUR	INC	PARTY ORGANISATION	6
33	#REF!	KHAJAULI	JHANJHARPUR	INC	LOCAL LEADERS UNITY/COORDINATION	6
33	#REF!	KHAJAULI	JHANJHARPUR	INC	BOOTH MANAGEMENT OF PARTY	4
34	#REF!	BABUBARHI	JHANJHARPUR	JD(U)	PARTY ORGANISATION	6
34	#REF!	BABUBARHI	JHANJHARPUR	JD(U)	LOCAL LEADERS UNITY/COORDINATION	6
34	#REF!	BABUBARHI	JHANJHARPUR	JD(U)	BOOTH MANAGEMENT OF PARTY	7
34	#REF!	BABUBARHI	JHANJHARPUR	RJD	PARTY ORGANISATION	8
34	#REF!	BABUBARHI	JHANJHARPUR	RJD	LOCAL LEADERS UNITY/COORDINATION	7
34	#REF!	BABUBARHI	JHANJHARPUR	RJD	BOOTH MANAGEMENT OF PARTY	7
34	#REF!	BABUBARHI	JHANJHARPUR	INC	PARTY ORGANISATION	6
34	#REF!	BABUBARHI	JHANJHARPUR	INC	LOCAL LEADERS UNITY/COORDINATION	5
34	#REF!	BABUBARHI	JHANJHARPUR	INC	BOOTH MANAGEMENT OF PARTY	6
35	#REF!	BISFI	MADHUBANI	IND	PARTY ORGANISATION	8
35	#REF!	BISFI	MADHUBANI	IND	LOCAL LEADERS UNITY/COORDINATION	8
35	#REF!	BISFI	MADHUBANI	IND	BOOTH MANAGEMENT OF PARTY	8
35	#REF!	BISFI	MADHUBANI	JD(U)	PARTY ORGANISATION	6
35	#REF!	BISFI	MADHUBANI	JD(U)	LOCAL LEADERS UNITY/COORDINATION	7
35	#REF!	BISFI	MADHUBANI	JD(U)	BOOTH MANAGEMENT OF PARTY	6
35	#REF!	BISFI	MADHUBANI	RJD	PARTY ORGANISATION	7
35	#REF!	BISFI	MADHUBANI	RJD	LOCAL LEADERS UNITY/COORDINATION	7
35	#REF!	BISFI	MADHUBANI	RJD	BOOTH MANAGEMENT OF PARTY	7
35	#REF!	BISFI	MADHUBANI	INC	PARTY ORGANISATION	8
35	#REF!	BISFI	MADHUBANI	INC	LOCAL LEADERS UNITY/COORDINATION	7
35	#REF!	BISFI	MADHUBANI	INC	BOOTH MANAGEMENT OF PARTY	7
35	#REF!	BISFI	MADHUBANI	LJP	PARTY ORGANISATION	
35	#REF!	BISFI	MADHUBANI	LJP	LOCAL LEADERS UNITY/COORDINATION	
35	#REF!	BISFI	MADHUBANI	LJP	BOOTH MANAGEMENT OF PARTY	
35	#REF!	BISFI	MADHUBANI	LJP	PARTY ORGANISATION	
35	#REF!	BISFI	MADHUBANI	LJP	LOCAL LEADERS UNITY/COORDINATION	
35	#REF!	BISFI	MADHUBANI	LJP	BOOTH MANAGEMENT OF PARTY	
35	#REF!	BISFI	MADHUBANI	OTHERS	PARTY ORGANISATION	
35	#REF!	BISFI	MADHUBANI	OTHERS	LOCAL LEADERS UNITY/COORDINATION	
35	#REF!	BISFI	MADHUBANI	OTHERS	BOOTH MANAGEMENT OF PARTY	
36	#REF!	MADHUBANI	MADHUBANI	BJP	PARTY ORGANISATION	8
36	#REF!	MADHUBANI	MADHUBANI	BJP	LOCAL LEADERS UNITY/COORDINATION	8
36	#REF!	MADHUBANI	MADHUBANI	BJP	BOOTH MANAGEMENT OF PARTY	7
36	#REF!	MADHUBANI	MADHUBANI	RJD	PARTY ORGANISATION	7
36	#REF!	MADHUBANI	MADHUBANI	RJD	LOCAL LEADERS UNITY/COORDINATION	5
36	#REF!	MADHUBANI	MADHUBANI	RJD	BOOTH MANAGEMENT OF PARTY	7
36	#REF!	MADHUBANI	MADHUBANI	INC	PARTY ORGANISATION	6
36	#REF!	MADHUBANI	MADHUBANI	INC	LOCAL LEADERS UNITY/COORDINATION	6
36	#REF!	MADHUBANI	MADHUBANI	INC	BOOTH MANAGEMENT OF PARTY	5
37	#REF!	RAJNAGAR	JHANJHARPUR	BJP	PARTY ORGANISATION	8
37	#REF!	RAJNAGAR	JHANJHARPUR	BJP	LOCAL LEADERS UNITY/COORDINATION	8
37	#REF!	RAJNAGAR	JHANJHARPUR	BJP	BOOTH MANAGEMENT OF PARTY	8
37	#REF!	RAJNAGAR	JHANJHARPUR	LJP	PARTY ORGANISATION	9
37	#REF!	RAJNAGAR	JHANJHARPUR	LJP	LOCAL LEADERS UNITY/COORDINATION	9
37	#REF!	RAJNAGAR	JHANJHARPUR	LJP	BOOTH MANAGEMENT OF PARTY	9
38	#REF!	JHANJHARPUR	JHANJHARPUR	JD(U)	PARTY ORGANISATION	8
38	#REF!	JHANJHARPUR	JHANJHARPUR	JD(U)	LOCAL LEADERS UNITY/COORDINATION	8
38	#REF!	JHANJHARPUR	JHANJHARPUR	JD(U)	BOOTH MANAGEMENT OF PARTY	8
38	#REF!	JHANJHARPUR	JHANJHARPUR	RJD	PARTY ORGANISATION	7
38	#REF!	JHANJHARPUR	JHANJHARPUR	RJD	LOCAL LEADERS UNITY/COORDINATION	7
38	#REF!	JHANJHARPUR	JHANJHARPUR	RJD	BOOTH MANAGEMENT OF PARTY	7
38	#REF!	JHANJHARPUR	JHANJHARPUR	INC	PARTY ORGANISATION	5
38	#REF!	JHANJHARPUR	JHANJHARPUR	INC	LOCAL LEADERS UNITY/COORDINATION	5
38	#REF!	JHANJHARPUR	JHANJHARPUR	INC	BOOTH MANAGEMENT OF PARTY	5
39	#REF!	PHULPARAS	JHANJHARPUR	JD(U)	PARTY ORGANISATION	7
39	#REF!	PHULPARAS	JHANJHARPUR	JD(U)	LOCAL LEADERS UNITY/COORDINATION	7
39	#REF!	PHULPARAS	JHANJHARPUR	JD(U)	BOOTH MANAGEMENT OF PARTY	7
39	#REF!	PHULPARAS	JHANJHARPUR	RJD	PARTY ORGANISATION	8
39	#REF!	PHULPARAS	JHANJHARPUR	RJD	LOCAL LEADERS UNITY/COORDINATION	8
39	#REF!	PHULPARAS	JHANJHARPUR	RJD	BOOTH MANAGEMENT OF PARTY	8
39	#REF!	PHULPARAS	JHANJHARPUR	INC	PARTY ORGANISATION	5
39	#REF!	PHULPARAS	JHANJHARPUR	INC	LOCAL LEADERS UNITY/COORDINATION	5
39	#REF!	PHULPARAS	JHANJHARPUR	INC	BOOTH MANAGEMENT OF PARTY	5
40	#REF!	LAUKAHA	JHANJHARPUR	JD(U)	PARTY ORGANISATION	7
40	#REF!	LAUKAHA	JHANJHARPUR	JD(U)	LOCAL LEADERS UNITY/COORDINATION	6
40	#REF!	LAUKAHA	JHANJHARPUR	JD(U)	BOOTH MANAGEMENT OF PARTY	7
40	#REF!	LAUKAHA	JHANJHARPUR	RJD	PARTY ORGANISATION	7
40	#REF!	LAUKAHA	JHANJHARPUR	RJD	LOCAL LEADERS UNITY/COORDINATION	6
40	#REF!	LAUKAHA	JHANJHARPUR	RJD	BOOTH MANAGEMENT OF PARTY	6
40	#REF!	LAUKAHA	JHANJHARPUR	INC	PARTY ORGANISATION	5
40	#REF!	LAUKAHA	JHANJHARPUR	INC	LOCAL LEADERS UNITY/COORDINATION	4
40	#REF!	LAUKAHA	JHANJHARPUR	INC	BOOTH MANAGEMENT OF PARTY	4
40	#REF!	LAUKAHA	JHANJHARPUR	CPI	PARTY ORGANISATION	4
40	#REF!	LAUKAHA	JHANJHARPUR	CPI	LOCAL LEADERS UNITY/COORDINATION	5
40	#REF!	LAUKAHA	JHANJHARPUR	CPI	BOOTH MANAGEMENT OF PARTY	5
23	#REF!	RIGA	SHEOHAR	BJP	PARTY ORGANISATION	7
23	#REF!	RIGA	SHEOHAR	BJP	LOCAL LEADERS UNITY/COORDINATION	7
23	#REF!	RIGA	SHEOHAR	BJP	BOOTH MANAGEMENT OF PARTY	7
23	#REF!	RIGA	SHEOHAR	RJD	PARTY ORGANISATION	6
23	#REF!	RIGA	SHEOHAR	RJD	LOCAL LEADERS UNITY/COORDINATION	7
23	#REF!	RIGA	SHEOHAR	RJD	BOOTH MANAGEMENT OF PARTY	7
23	#REF!	RIGA	SHEOHAR	INC	PARTY ORGANISATION	6
23	#REF!	RIGA	SHEOHAR	INC	LOCAL LEADERS UNITY/COORDINATION	7
23	#REF!	RIGA	SHEOHAR	INC	BOOTH MANAGEMENT OF PARTY	5
23	#REF!	RIGA	SHEOHAR	LJP	PARTY ORGANISATION	6
23	#REF!	RIGA	SHEOHAR	LJP	LOCAL LEADERS UNITY/COORDINATION	6
23	#REF!	RIGA	SHEOHAR	LJP	BOOTH MANAGEMENT OF PARTY	6
24	#REF!	BATHNAHA	SITAMARHI	LJP	PARTY ORGANISATION	8
24	#REF!	BATHNAHA	SITAMARHI	LJP	LOCAL LEADERS UNITY/COORDINATION	8
24	#REF!	BATHNAHA	SITAMARHI	LJP	BOOTH MANAGEMENT OF PARTY	8
24	#REF!	BATHNAHA	SITAMARHI	BJP	PARTY ORGANISATION	6
24	#REF!	BATHNAHA	SITAMARHI	BJP	LOCAL LEADERS UNITY/COORDINATION	6
24	#REF!	BATHNAHA	SITAMARHI	BJP	BOOTH MANAGEMENT OF PARTY	6
24	#REF!	BATHNAHA	SITAMARHI	RJD	PARTY ORGANISATION	8
24	#REF!	BATHNAHA	SITAMARHI	RJD	LOCAL LEADERS UNITY/COORDINATION	8
24	#REF!	BATHNAHA	SITAMARHI	RJD	BOOTH MANAGEMENT OF PARTY	8
24	#REF!	BATHNAHA	SITAMARHI	INC	PARTY ORGANISATION	5
24	#REF!	BATHNAHA	SITAMARHI	INC	LOCAL LEADERS UNITY/COORDINATION	7
24	#REF!	BATHNAHA	SITAMARHI	INC	BOOTH MANAGEMENT OF PARTY	7
24	#REF!	BATHNAHA	SITAMARHI	LJP	PARTY ORGANISATION	
24	#REF!	BATHNAHA	SITAMARHI	LJP	LOCAL LEADERS UNITY/COORDINATION	
24	#REF!	BATHNAHA	SITAMARHI	LJP	BOOTH MANAGEMENT OF PARTY	
24	#REF!	BATHNAHA	SITAMARHI	OTHERS	PARTY ORGANISATION	
24	#REF!	BATHNAHA	SITAMARHI	OTHERS	LOCAL LEADERS UNITY/COORDINATION	
24	#REF!	BATHNAHA	SITAMARHI	OTHERS	BOOTH MANAGEMENT OF PARTY	
24	#REF!	BATHNAHA	SITAMARHI	OTHERS	PARTY ORGANISATION	
24	#REF!	BATHNAHA	SITAMARHI	OTHERS	LOCAL LEADERS UNITY/COORDINATION	
24	#REF!	BATHNAHA	SITAMARHI	OTHERS	BOOTH MANAGEMENT OF PARTY	
25	#REF!	PARIHAR	SITAMARHI	RJD	PARTY ORGANISATION	7
25	#REF!	PARIHAR	SITAMARHI	RJD	LOCAL LEADERS UNITY/COORDINATION	7
25	#REF!	PARIHAR	SITAMARHI	RJD	BOOTH MANAGEMENT OF PARTY	7
25	#REF!	PARIHAR	SITAMARHI	BJP	PARTY ORGANISATION	6
25	#REF!	PARIHAR	SITAMARHI	BJP	LOCAL LEADERS UNITY/COORDINATION	6
25	#REF!	PARIHAR	SITAMARHI	BJP	BOOTH MANAGEMENT OF PARTY	6
25	#REF!	PARIHAR	SITAMARHI	INC	PARTY ORGANISATION	4
25	#REF!	PARIHAR	SITAMARHI	INC	LOCAL LEADERS UNITY/COORDINATION	4
25	#REF!	PARIHAR	SITAMARHI	INC	BOOTH MANAGEMENT OF PARTY	4
26	#REF!	SURSAND	SITAMARHI	RJD	PARTY ORGANISATION	8
26	#REF!	SURSAND	SITAMARHI	RJD	LOCAL LEADERS UNITY/COORDINATION	8
26	#REF!	SURSAND	SITAMARHI	RJD	BOOTH MANAGEMENT OF PARTY	8
26	#REF!	SURSAND	SITAMARHI	JD(U)	PARTY ORGANISATION	9
26	#REF!	SURSAND	SITAMARHI	JD(U)	LOCAL LEADERS UNITY/COORDINATION	9
26	#REF!	SURSAND	SITAMARHI	JD(U)	BOOTH MANAGEMENT OF PARTY	9
26	#REF!	SURSAND	SITAMARHI	INC	PARTY ORGANISATION	5
26	#REF!	SURSAND	SITAMARHI	INC	LOCAL LEADERS UNITY/COORDINATION	5
26	#REF!	SURSAND	SITAMARHI	INC	BOOTH MANAGEMENT OF PARTY	5
27	#REF!	BAJPATTI	SITAMARHI	JD(U)	PARTY ORGANISATION	8
27	#REF!	BAJPATTI	SITAMARHI	JD(U)	LOCAL LEADERS UNITY/COORDINATION	9
27	#REF!	BAJPATTI	SITAMARHI	JD(U)	BOOTH MANAGEMENT OF PARTY	9
27	#REF!	BAJPATTI	SITAMARHI	RJD	PARTY ORGANISATION	8
27	#REF!	BAJPATTI	SITAMARHI	RJD	LOCAL LEADERS UNITY/COORDINATION	7
27	#REF!	BAJPATTI	SITAMARHI	RJD	BOOTH MANAGEMENT OF PARTY	7
27	#REF!	BAJPATTI	SITAMARHI	INC	PARTY ORGANISATION	5
27	#REF!	BAJPATTI	SITAMARHI	INC	LOCAL LEADERS UNITY/COORDINATION	6
27	#REF!	BAJPATTI	SITAMARHI	INC	BOOTH MANAGEMENT OF PARTY	6
28	#REF!	SITAMARHI	SITAMARHI	BJP	PARTY ORGANISATION	9
28	#REF!	SITAMARHI	SITAMARHI	BJP	LOCAL LEADERS UNITY/COORDINATION	9
28	#REF!	SITAMARHI	SITAMARHI	BJP	BOOTH MANAGEMENT OF PARTY	9
28	#REF!	SITAMARHI	SITAMARHI	RJD	PARTY ORGANISATION	7
28	#REF!	SITAMARHI	SITAMARHI	RJD	LOCAL LEADERS UNITY/COORDINATION	8
28	#REF!	SITAMARHI	SITAMARHI	RJD	BOOTH MANAGEMENT OF PARTY	8
28	#REF!	SITAMARHI	SITAMARHI	INC	PARTY ORGANISATION	8
28	#REF!	SITAMARHI	SITAMARHI	INC	LOCAL LEADERS UNITY/COORDINATION	5
28	#REF!	SITAMARHI	SITAMARHI	INC	BOOTH MANAGEMENT OF PARTY	5
29	#REF!	RUNNISAIDPUR	SITAMARHI	JD(U)	PARTY ORGANISATION	7
29	#REF!	RUNNISAIDPUR	SITAMARHI	JD(U)	LOCAL LEADERS UNITY/COORDINATION	7
29	#REF!	RUNNISAIDPUR	SITAMARHI	JD(U)	BOOTH MANAGEMENT OF PARTY	7
29	#REF!	RUNNISAIDPUR	SITAMARHI	RJD	PARTY ORGANISATION	6
29	#REF!	RUNNISAIDPUR	SITAMARHI	RJD	LOCAL LEADERS UNITY/COORDINATION	6
