"X.FORM.20."	"X."	"X..1"	"X..2"	"X..3"	"X..4"	"X..5"	"X..6"	"X..7"	"X..8"	"X..9"	"X..10"	"X..11"	"X..12"	"X..13"	"X..14"	"X..15"	"X..16"	"X..17"	"X..18"	"X..19"
"1"	"FINAL RESULT SHEET"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2"	"[See rule 56 C (2) (C)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"3"	"ELECTION TO THE HOUSE OF THE PEOPLE FROM THE 30- PATNA SAHIB  PARLIAMENTARY CONSTITUENCY"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"4"	"Total No. of electors in Assembly Constituency/Segment:-336948"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"5"	"PART 1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"6"	"(To be used both for Parliamentary and Assembly election)"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"7"	"ROUND  1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"8"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 181-DIGHA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"9"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"620"	"ROUND  22"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"621"	"Name of the Assembly segment ( in the case of election from a Parliamentary constituency) :- 181-DIGHA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"622"	"Serial no. of polling station"	"No. of valid votes cast in favour of"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Total of Valid Votes"	"No. of Rejected Votes"	"Total"	"No. of tendered votes"
"623"	""	"Vijay Kumar"	"Shatrughan Sinha"	"Shekhar Suman"	"On Masumi"	"Dr. Diwaker Tejaswi"	"Ram Narayan Rai"	"Hassan Faizi Hashmi"	"Anjani Kumar"	"Kumar Rajiv"	"Deepak Kumar Singh"	"Pankaj Kumar Sharma"	"Pramod Kumar Gupta"	"Ram Bhajan Singh Nishad"	"Vidhan Chandra Rana"	"Sanjay Verma"	"Hemant Kumar Singh"	""	""	""	""
"624"	"295"	"66"	"126"	"130"	"7"	"2"	"6"	"2"	"1"	"2"	"0"	"0"	"0"	"0"	"1"	"0"	"0"	"343"	"0"	"343"	"0"
"625"	"296"	"86"	"159"	"98"	"0"	"1"	"7"	"4"	"2"	"1"	"2"	"3"	"1"	"1"	"0"	"1"	"2"	"368"	"0"	"368"	"0"
"626"	"297"	"22"	"279"	"62"	"0"	"0"	"6"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"371"	"0"	"371"	"0"
"627"	"298"	"56"	"432"	"24"	"0"	"1"	"0"	"0"	"0"	"1"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"514"	"0"	"514"	"0"
"628"	"299"	"35"	"335"	"48"	"1"	"1"	"0"	"1"	"0"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"0"	"423"	"0"	"423"	"0"
"629"	"300"	"78"	"144"	"41"	"0"	"1"	"3"	"0"	"0"	"1"	"1"	"0"	"0"	"0"	"1"	"1"	"0"	"271"	"0"	"271"	"0"
"630"	"301"	"118"	"175"	"25"	"0"	"0"	"3"	"2"	"1"	"1"	"0"	"2"	"0"	"0"	"2"	"2"	"1"	"332"	"0"	"332"	"0"
"631"	"302"	"102"	"135"	"35"	"2"	"0"	"1"	"1"	"1"	"1"	"0"	"0"	"1"	"1"	"4"	"3"	"1"	"288"	"0"	"288"	"0"
"632"	"303"	"60"	"337"	"43"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"1"	"441"	"0"	"441"	"0"
"633"	"304"	"49"	"213"	"33"	"1"	"0"	"2"	"0"	"0"	"2"	"1"	"1"	"0"	"0"	"0"	"2"	"2"	"306"	"0"	"306"	"0"
"634"	"305"	"113"	"128"	"29"	"1"	"0"	"1"	"0"	"0"	"0"	"3"	"0"	"1"	"0"	"0"	"2"	"4"	"282"	"0"	"282"	"0"
"635"	"306"	"34"	"209"	"24"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"0"	"267"	"0"	"267"	"0"
"636"	"307"	"51"	"167"	"28"	"0"	"0"	"2"	"0"	"0"	"0"	"0"	"1"	"0"	"1"	"0"	"2"	"1"	"253"	"0"	"253"	"0"
"637"	"Total :-"	"870"	"2839"	"620"	"12"	"6"	"31"	"11"	"5"	"9"	"7"	"10"	"3"	"3"	"8"	"13"	"12"	"4459"	"0"	"4459"	"0"
"638"	"Till Last Total :-"	"19643"	"59063"	"15876"	"311"	"177"	"943"	"286"	"154"	"162"	"197"	"204"	"145"	"165"	"207"	"301"	"589"	"98423"	"0"	"98423"	"0"
"639"	"Grand Total
:-"	"20513"	"61902"	"16496"	"323"	"183"	"974"	"297"	"159"	"171"	"204"	"214"	"148"	"168"	"215"	"314"	"601"	"102882"	"0"	"102882"	"0"
"640"	"Place :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"641"	"Date :-"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"642"	"PATNA"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"643"	"16th May 2009"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"644"	"ARO"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
